followers,following,posts,bio_length,profile_pic,is_private,fake
1030,3465,394,128,1,0,0
6691,2271,483,42,1,1,0
3992,1046,5,117,1,1,0
913,1007,282,58,0,0,0
6358,109,262,60,1,0,0
2181,2771,48,40,1,1,0
3197,3883,351,17,1,1,0
6040,2600,199,187,1,0,0
1462,3243,59,196,0,1,0
7037,1005,32,78,1,1,0
9499,4793,302,186,0,1,0
4994,305,243,169,0,1,0
9381,958,171,163,0,0,0
5308,953,206,167,0,0,0
6221,2668,374,29,0,0,0
7090,3538,282,101,1,0,0
7769,2677,477,10,0,1,0
687,1630,21,123,0,1,0
4661,1791,46,152,0,1,0
9399,2603,348,172,0,1,0
1894,1971,488,178,0,0,0
7389,66,431,170,0,0,0
4922,834,157,65,1,1,0
6322,205,257,98,1,0,0
3183,2833,142,174,0,0,0
3797,4250,46,23,0,1,0
5178,1714,26,76,0,0,0
9836,1532,454,164,0,0,0
3968,3145,26,127,0,1,0
2716,3120,468,183,1,1,0
190,707,396,93,1,1,0
1335,178,438,86,1,0,0
8181,112,144,123,1,1,0
378,756,74,45,1,1,0
3829,896,186,155,1,0,0
6380,2868,9,92,0,0,0
615,158,120,179,0,1,0
2330,785,288,14,1,0,0
1754,1803,461,172,0,0,0
463,1839,164,57,1,1,0
9158,3168,381,194,1,1,0
4267,2298,263,71,1,0,0
3158,4078,160,97,0,1,0
3624,1542,390,72,0,0,0
4938,4208,417,80,1,0,0
5417,4354,326,168,0,0,0
6004,2154,390,64,1,0,0
8881,574,296,167,0,1,0
5603,3038,117,4,0,0,0
2212,1381,483,27,1,1,0
6120,1222,310,37,1,0,0
5818,2474,262,80,1,0,0
382,1501,83,86,1,1,0
2256,858,145,145,0,1,0
1412,3574,492,36,1,0,0
9775,3729,170,154,0,0,0
6146,2965,488,24,1,1,0
371,3191,333,196,0,1,0
5806,1596,423,82,1,1,0
5565,1561,308,26,1,0,0
8802,2522,13,76,1,1,0
8307,2599,148,181,0,0,0
7437,2391,368,134,0,1,0
446,2675,250,89,1,1,0
1391,2183,56,26,0,1,0
1340,276,346,121,1,0,0
2939,3882,301,58,0,1,0
5969,3604,409,71,1,1,0
9265,2078,346,158,1,0,0
4813,4342,407,90,0,1,0
3569,4506,132,67,0,0,0
5454,4077,169,105,0,0,0
3150,4168,101,3,1,0,0
9797,1120,475,145,0,1,0
6414,4768,105,62,0,1,0
4657,2523,170,86,0,0,0
6947,3370,127,179,0,0,0
7943,4382,249,110,0,0,0
3662,1908,31,190,1,1,0
4482,3520,215,172,1,0,0
4797,4307,261,139,0,0,0
5068,4496,329,135,1,1,0
5480,4750,493,21,0,1,0
8033,3105,243,90,0,0,0
983,497,450,168,1,0,0
5607,3587,390,115,1,0,0
8543,4193,284,40,1,0,0
9916,2413,289,80,1,1,0
9471,3800,262,122,1,0,0
1907,462,336,56,1,1,0
6924,2760,332,159,1,1,0
9216,3457,313,126,0,0,0
8737,272,84,94,0,1,0
4174,1150,414,54,0,0,0
9080,3389,328,5,1,1,0
7265,18,44,166,0,0,0
9297,1616,302,8,0,1,0
1990,3178,332,31,0,1,0
5596,4081,464,163,0,0,0
3998,411,199,127,1,1,0
3775,741,200,15,0,1,0
9112,2671,328,139,0,1,0
4645,2779,167,40,0,1,0
2061,2624,239,194,0,1,0
4487,514,371,185,0,1,0
4435,206,285,136,1,1,0
2644,947,189,124,0,1,0
1045,2441,70,16,0,1,0
7951,1828,144,109,0,0,0
6449,3598,358,132,0,1,0
2681,2167,485,25,0,1,0
3199,1656,388,128,0,0,0
6768,601,208,0,1,1,0
9130,711,359,34,0,1,0
7440,1203,377,8,0,0,0
8633,1391,384,86,1,1,0
2550,2696,207,37,1,0,0
4225,3272,464,3,0,0,0
596,4925,221,51,0,1,0
6054,3131,286,146,1,0,0
1505,3730,162,4,0,0,0
9053,2666,364,105,1,1,0
6468,549,71,47,0,1,0
7236,4741,239,86,0,0,0
1551,3982,413,190,0,1,0
9928,1244,126,37,1,0,0
6852,3886,486,51,1,0,0
1449,4012,84,86,1,1,0
5953,2549,14,45,1,0,0
8456,3204,247,92,0,1,0
8042,845,481,136,0,1,0
2659,4545,311,49,1,1,0
7509,43,443,65,1,1,0
7893,658,282,37,1,0,0
7445,4823,1,154,1,1,0
2721,3930,73,104,0,1,0
9654,2867,63,147,1,1,0
9637,3647,260,189,0,0,0
2925,2782,346,15,1,1,0
9824,1691,323,78,0,0,0
7104,2225,238,12,1,0,0
6240,3066,396,113,0,0,0
512,1947,336,101,0,0,0
215,1365,340,147,0,1,0
7299,3130,278,151,0,1,0
3153,4533,352,177,0,0,0
7450,4521,433,134,0,0,0
1706,967,379,86,0,1,0
1567,1404,462,87,0,0,0
1128,485,461,28,0,0,0
3510,1755,200,132,1,0,0
7867,3630,491,106,1,1,0
2365,2968,292,162,0,0,0
5583,1579,285,64,1,0,0
4897,2795,220,99,1,0,0
5718,50,406,114,0,1,0
6001,1659,161,197,0,0,0
4567,4300,447,86,1,1,0
9271,2787,182,73,0,1,0
2741,4628,454,134,0,1,0
3020,2155,372,171,0,1,0
6256,4346,264,199,1,0,0
228,4230,497,12,1,0,0
8362,3161,131,93,1,1,0
294,1614,321,77,0,0,0
4284,2736,119,123,0,0,0
8617,406,379,124,0,1,0
6801,3379,218,37,0,1,0
918,4197,416,12,0,0,0
498,1384,159,53,1,0,0
2809,3695,299,105,0,0,0
4961,4499,108,43,1,0,0
9017,4909,237,140,0,1,0
3779,2902,292,152,1,1,0
2118,1629,474,23,0,1,0
6391,3262,475,123,0,0,0
145,1026,66,28,0,1,0
7942,2989,315,197,0,0,0
4565,2224,186,145,1,1,0
192,2920,35,91,0,0,0
5187,4315,48,4,1,0,0
6637,4268,255,145,1,1,0
8243,2783,434,190,1,1,0
2410,1413,106,124,0,0,0
1820,4597,7,164,0,0,0
2964,3648,235,70,1,1,0
2521,2808,177,182,0,0,0
2568,3331,241,98,1,0,0
5882,2178,40,11,1,0,0
1867,797,356,51,0,1,0
7465,2846,244,184,0,0,0
7602,929,112,45,1,0,0
3199,4818,364,103,1,0,0
6103,3091,255,43,0,1,0
240,2262,165,151,0,1,0
3440,1333,341,8,0,1,0
4631,1274,77,139,1,0,0
9599,4583,206,99,1,0,0
8274,3480,310,136,1,0,0
5077,3342,365,102,0,0,0
3768,1217,195,109,1,0,0
9142,1464,401,115,1,0,0
7995,4408,320,21,1,1,0
8802,4174,63,144,0,0,0
6429,4770,139,160,1,1,0
3605,13,373,174,0,0,0
2173,2293,424,87,1,0,0
9714,2045,41,142,1,1,0
6568,1037,372,32,0,1,0
2601,4128,443,14,0,0,0
2657,1459,305,26,0,0,0
6080,256,208,188,1,0,0
7325,4129,466,195,0,1,0
2159,4073,419,111,1,0,0
3830,1283,303,81,1,0,0
8313,3487,454,47,0,1,0
4368,2184,72,7,0,1,0
1317,358,391,133,0,0,0
4493,3791,152,190,0,0,0
1230,4849,134,117,1,1,0
1133,3187,361,83,1,0,0
7607,4499,263,1,0,1,0
1301,1225,215,149,0,1,0
1910,2297,208,117,1,0,0
8082,277,203,20,1,1,0
8107,4207,109,133,0,1,0
9697,1986,30,122,1,0,0
7970,3544,11,95,1,1,0
1916,2793,126,197,1,1,0
6996,391,312,12,1,0,0
2757,968,193,0,1,0,0
6464,2190,139,149,1,1,0
178,2228,26,116,1,0,0
9088,2626,45,151,1,1,0
6362,2845,134,63,0,1,0
9743,4364,316,168,1,1,0
8683,3307,441,149,0,0,0
60,2600,57,60,0,1,1
9269,2680,12,107,0,1,0
6681,4370,436,11,0,0,0
2895,4838,99,89,0,0,0
585,85,448,131,1,0,0
5823,3134,48,82,0,0,0
534,4499,290,127,1,1,0
3462,2239,93,139,0,0,0
4011,3364,94,32,1,0,0
3398,2045,144,148,1,1,0
2155,1054,71,127,0,1,0
5966,3401,450,99,1,0,0
7329,3729,378,105,0,0,0
6957,2669,9,71,1,0,0
9196,275,161,73,1,0,0
5325,4746,213,95,0,1,0
8518,4090,3,91,1,0,0
4703,1105,223,73,1,1,0
2706,4681,380,71,1,1,0
1,2932,28,179,1,0,1
9225,128,301,174,1,1,0
8316,4351,202,58,1,0,0
1104,4326,429,174,0,0,0
1861,3568,76,55,1,0,0
5269,2402,58,12,0,0,0
6943,1647,444,171,1,1,0
8320,3556,195,34,0,0,0
437,3891,321,118,1,1,0
4846,2193,417,114,0,0,0
3129,2047,106,156,1,1,0
9413,3104,341,55,0,1,0
8081,4355,388,132,0,0,0
901,2134,8,194,0,0,0
5398,842,19,52,1,1,0
6678,1971,148,100,1,1,0
5529,4360,382,119,1,1,0
6604,3903,16,59,0,0,0
3918,3613,11,104,1,0,0
1067,391,475,133,0,0,0
26,2279,81,175,1,0,1
6937,900,66,105,0,1,0
7264,4683,132,79,0,1,0
7118,2494,443,162,0,1,0
547,1152,52,145,1,1,0
8758,1294,435,10,0,1,0
8895,465,205,50,1,0,0
5338,2175,431,120,0,0,0
3140,3245,473,22,1,1,0
7996,487,402,46,0,0,0
1590,2938,232,74,0,0,0
7776,2626,400,186,0,0,0
4943,949,53,184,1,0,0
8997,4501,486,92,0,0,0
7798,1049,489,126,0,1,0
3791,4075,67,55,1,1,0
1357,4459,489,154,1,0,0
8092,1390,290,72,0,1,0
3225,1083,343,162,1,1,0
2460,4646,168,182,1,0,0
8737,1658,396,136,0,0,0
2728,4387,160,17,1,0,0
6726,1817,14,43,0,0,0
7481,190,190,148,0,1,0
6430,460,14,55,0,0,0
3114,2521,286,175,1,0,0
616,3476,362,99,1,1,0
3644,2705,411,0,0,0,0
6413,4366,9,154,0,1,0
1203,1157,56,44,1,1,0
9951,4266,198,62,1,0,0
2565,27,160,57,0,1,0
3174,4231,262,167,0,0,0
3081,2972,388,62,0,1,0
2630,3024,473,37,1,0,0
3161,4983,380,28,0,0,0
4321,1264,252,39,1,1,0
8861,855,118,146,0,0,0
6269,4025,79,87,1,1,0
7099,1251,123,55,1,1,0
7376,4604,312,43,0,0,0
4078,3870,71,192,1,1,0
5801,1326,469,99,1,0,0
4151,1025,481,140,0,1,0
8911,361,167,157,1,0,0
2600,1218,283,48,1,1,0
6175,605,493,114,0,1,0
666,1670,35,74,1,1,0
283,4811,311,190,1,1,0
5840,2297,174,198,0,1,0
3565,2194,198,162,0,0,0
4593,4443,115,138,0,0,0
1465,1277,423,48,1,1,0
8321,398,314,106,0,0,0
4734,2172,426,110,0,0,0
6257,2810,219,114,0,0,0
7366,2652,378,167,0,1,0
3672,2939,65,20,0,0,0
7382,821,264,46,0,0,0
6587,4997,133,2,0,1,0
992,944,118,157,1,1,0
6858,3478,121,126,1,1,0
2121,2779,320,66,0,1,0
2223,4429,386,61,0,1,0
4522,4450,457,164,1,0,0
3188,1196,420,149,0,0,0
3237,1212,382,30,1,0,0
4136,823,491,45,0,1,0
343,1896,86,44,1,0,0
4704,4263,288,13,0,1,0
4823,2415,136,120,1,0,0
4920,535,52,139,1,0,0
3201,3010,204,118,0,1,0
5471,2627,347,190,1,0,0
888,3777,50,76,1,0,0
9533,949,326,87,0,1,0
7127,3508,409,165,1,0,0
3720,4302,399,116,1,0,0
2883,543,39,174,1,0,0
4212,3900,249,123,1,1,0
6961,3753,217,53,0,1,0
2415,4224,178,182,1,0,0
9309,2082,38,47,1,0,0
3001,2866,182,199,1,1,0
1738,2246,223,100,1,1,0
1364,1836,163,14,0,1,0
2708,76,233,198,1,0,0
924,368,376,112,0,0,0
151,4621,192,15,0,1,0
8777,348,496,170,1,1,0
8044,4601,84,134,0,0,0
912,4738,460,42,1,1,0
2321,4333,242,27,1,0,0
495,1455,473,65,1,1,0
2148,2185,172,97,0,1,0
556,3811,392,59,0,0,0
1552,3272,36,127,1,1,0
2120,3682,86,130,0,1,0
3085,1846,128,128,0,0,0
3504,1854,193,158,0,0,0
156,2985,318,55,0,0,0
8926,4450,42,83,1,0,0
7505,2625,411,173,1,0,0
7162,2894,355,31,1,1,0
5523,558,158,80,0,1,0
7543,2896,104,17,1,0,0
8055,1917,452,195,1,0,0
4654,1254,228,34,1,1,0
6250,1681,216,103,0,0,0
7246,1814,263,99,0,0,0
154,662,417,22,0,0,0
7950,4116,486,140,1,1,0
996,3325,48,141,1,0,0
4626,1241,351,164,1,1,0
2905,3143,441,4,0,1,0
9369,3037,122,149,1,0,0
153,161,458,27,0,0,0
7853,4225,302,131,0,0,0
6481,1950,24,49,0,1,0
5599,4320,130,101,1,0,0
1716,1781,428,28,0,1,0
786,4675,369,36,1,1,0
4368,1477,435,162,0,1,0
8096,3030,223,147,1,0,0
4272,3986,499,162,0,1,0
3767,106,98,129,1,1,0
8834,2668,351,115,1,0,0
5994,4935,289,57,0,0,0
7216,1164,484,145,1,0,0
8857,1157,499,105,1,1,0
3426,2246,196,55,0,1,0
3783,666,108,121,0,0,0
5427,2126,347,191,1,1,0
7011,2941,219,102,0,1,0
8052,511,263,122,1,0,0
3701,249,410,179,0,1,0
9261,888,207,21,0,1,0
2349,1023,318,59,0,0,0
7011,4694,81,137,1,0,0
7055,4848,24,83,0,1,0
1212,599,185,127,1,1,0
6965,3022,431,79,1,0,0
9344,2530,384,133,0,0,0
6704,2883,7,80,0,0,0
7433,2064,123,5,0,0,0
2511,1758,148,85,0,0,0
143,3569,97,81,0,0,0
7367,1242,215,155,1,0,0
3228,4329,100,41,0,0,0
4582,2295,217,73,1,1,0
6031,1925,366,40,1,0,0
4243,2062,461,62,0,0,0
9549,3395,412,21,0,0,0
2713,440,413,78,1,1,0
4185,2743,258,156,1,1,0
9549,6,390,70,0,0,0
7328,1586,355,113,1,0,0
4633,825,10,33,1,1,0
3192,3824,415,95,1,0,0
300,1268,58,129,0,1,0
723,3436,249,153,1,0,0
5694,3438,139,108,1,0,0
3010,1310,334,74,1,1,0
5555,4033,37,18,0,1,0
67,1627,121,124,0,1,1
2506,1036,407,19,1,1,0
1537,477,64,160,1,1,0
397,2678,145,115,1,1,0
5680,714,301,93,0,1,0
9355,1676,124,81,0,1,0
4825,2162,311,95,1,1,0
8747,508,190,103,1,0,0
6048,381,262,3,1,0,0
3661,1180,489,159,1,0,0
9943,1845,360,146,1,0,0
2941,4370,449,130,1,0,0
7067,1718,295,91,1,1,0
5091,1100,181,60,0,0,0
1601,1860,158,37,0,0,0
1480,2091,352,117,0,0,0
6230,717,307,133,1,1,0
9294,317,477,55,0,1,0
3276,4629,286,167,1,1,0
6447,1776,161,120,0,0,0
5499,2284,262,80,0,0,0
6273,1244,216,105,0,0,0
1299,1333,399,119,0,0,0
5818,3669,405,68,0,0,0
6701,1200,483,82,1,0,0
4994,1794,180,41,1,1,0
7489,2701,90,98,0,1,0
9727,1454,16,129,1,1,0
8269,1933,124,27,0,1,0
2831,746,259,116,0,0,0
2721,840,444,144,0,0,0
1532,2495,377,69,1,0,0
8429,1088,354,106,0,0,0
5253,792,488,122,0,0,0
1996,1267,213,68,1,0,0
5311,1550,238,38,0,0,0
277,2690,179,134,1,0,0
3089,292,418,159,1,1,0
523,4022,171,3,1,0,0
4275,1404,142,148,1,1,0
5365,1648,316,159,1,0,0
3122,2816,243,81,1,0,0
8167,3910,231,96,1,1,0
5190,2918,171,141,1,0,0
4575,1397,276,69,1,0,0
7727,1693,76,45,1,1,0
1797,1037,302,147,1,0,0
2131,3852,330,185,1,1,0
7322,1562,48,98,1,0,0
6500,1112,436,79,1,0,0
815,1291,247,47,1,1,0
8634,1161,282,6,1,0,0
6666,1029,286,39,1,1,0
142,4337,427,58,0,0,0
1410,4257,31,35,0,0,0
534,2739,499,171,1,1,0
9908,978,157,107,1,0,0
3364,517,17,30,0,1,0
1032,4993,380,169,0,0,0
3342,782,62,43,1,1,0
9602,2831,127,170,1,1,0
6085,4180,15,42,0,1,0
4500,137,162,174,1,1,0
1172,753,445,133,0,0,0
9080,2953,250,92,1,1,0
4517,4808,136,193,0,0,0
8007,2455,317,85,1,0,0
1641,2834,294,8,1,0,0
471,579,178,10,0,1,0
2940,3255,228,79,1,1,0
8738,3266,370,108,0,0,0
4726,4649,393,117,0,0,0
7670,395,179,17,0,0,0
3723,1937,395,152,1,1,0
363,4905,71,96,0,1,0
3309,2589,317,185,1,1,0
545,3034,386,29,0,0,0
3240,169,82,114,0,1,0
6665,2337,378,0,0,1,0
1936,3239,394,190,0,1,0
9154,3415,135,96,1,1,0
882,3568,217,112,1,0,0
3840,3216,108,78,1,0,0
6923,3484,377,28,1,0,0
9062,4835,406,65,1,0,0
4611,1841,118,180,1,1,0
9057,3760,393,104,0,0,0
5204,4552,17,18,1,0,0
7288,3026,331,65,1,0,0
3203,3965,422,111,1,0,0
2244,1601,153,179,1,0,0
18,1146,10,158,1,1,1
641,4326,137,59,1,0,0
3083,2684,386,116,0,1,0
5200,111,61,67,0,1,0
8521,592,70,92,1,1,0
865,2439,60,157,0,0,0
773,1238,131,140,1,0,0
4732,2794,60,142,0,1,0
3518,2414,487,147,1,0,0
6795,2129,391,161,0,1,0
6984,2853,357,147,0,1,0
2567,2869,268,49,1,0,0
1674,3598,11,88,1,0,0
739,3803,34,154,0,1,0
1545,1526,485,157,1,0,0
9327,1969,437,183,1,1,0
5127,951,50,192,1,1,0
6947,1502,42,98,1,0,0
6620,4467,227,182,1,1,0
9065,3336,110,112,1,0,0
4555,109,321,106,0,0,0
5645,3986,14,23,1,1,0
8943,2354,176,24,1,0,0
7124,225,161,180,0,1,0
9045,3011,38,10,0,0,0
3732,4126,25,93,0,1,0
2283,613,111,59,1,1,0
9521,98,452,174,0,1,0
8669,810,431,152,0,0,0
6998,3337,472,24,0,1,0
5413,2699,50,144,0,1,0
1269,4909,481,139,0,1,0
7868,1019,366,122,0,0,0
2603,3025,387,179,0,1,0
5961,3528,97,10,0,1,0
9661,3886,410,9,1,1,0
8569,2979,374,80,1,0,0
7557,3340,169,187,0,1,0
1680,796,55,53,1,0,0
8433,1957,220,108,1,0,0
9111,3066,324,62,1,0,0
5682,3020,145,19,0,0,0
8084,2680,444,4,0,0,0
5367,4441,259,40,1,1,0
69,4819,128,117,0,1,1
3924,2948,49,62,1,0,0
6200,3731,339,183,0,0,0
2007,1101,325,31,1,1,0
8992,1037,403,26,0,1,0
8119,4231,19,67,0,1,0
2779,791,173,104,1,0,0
4920,4174,282,175,1,1,0
755,1778,25,6,1,1,0
6495,4800,159,173,1,0,0
5935,981,9,102,0,0,0
9513,1265,81,111,0,1,0
2330,743,255,145,1,1,0
5705,2431,104,165,1,0,0
8301,374,139,102,0,1,0
1016,1753,201,192,0,1,0
7347,3897,343,16,0,1,0
8216,2536,23,89,0,1,0
4938,1991,372,114,1,1,0
2838,2928,434,85,1,0,0
737,3446,421,102,0,1,0
6200,591,45,81,0,1,0
8371,4628,216,125,1,0,0
231,2569,391,37,1,1,0
1917,2872,54,91,0,1,0
8534,1176,77,62,1,0,0
5918,1335,490,169,1,0,0
2623,4693,158,135,0,1,0
8646,112,343,29,1,0,0
6401,3772,271,63,0,1,0
7072,1845,147,8,0,1,0
2276,1987,37,56,0,0,0
7393,4829,110,106,1,0,0
8787,1985,14,186,1,1,0
3874,3292,77,94,1,1,0
4530,3242,75,194,0,1,0
7164,252,417,74,1,0,0
4497,123,327,4,1,0,0
7933,1236,274,94,0,1,0
2135,623,493,3,1,1,0
6727,3156,196,7,1,1,0
1565,3136,375,169,0,1,0
308,3389,218,162,1,1,0
8534,3417,62,140,1,1,0
8627,1655,360,132,1,1,0
8368,1266,460,39,1,1,0
138,2945,31,18,1,1,0
193,1160,478,81,1,0,0
3257,2294,232,124,0,0,0
3235,440,109,3,0,1,0
942,2092,164,127,0,1,0
4620,2705,193,186,1,0,0
5720,3759,6,145,0,0,0
6353,553,431,151,0,0,0
4957,4904,138,106,0,0,0
9145,1112,458,92,1,1,0
9494,2777,342,30,0,1,0
3381,1833,286,57,1,0,0
5839,1314,427,27,0,1,0
2880,3493,300,136,0,1,0
4887,3138,455,172,0,1,0
545,3112,55,89,0,0,0
1927,98,159,48,1,0,0
4152,3925,495,110,0,1,0
4,1479,148,1,0,0,1
5533,4396,286,5,0,0,0
9554,1222,256,28,1,0,0
5378,4583,460,153,0,1,0
6233,1004,138,155,0,1,0
2663,476,348,6,1,1,0
9465,1135,323,33,1,0,0
3326,2856,291,183,0,0,0
3659,1705,334,137,0,1,0
1131,517,186,111,0,0,0
4763,1220,322,56,0,0,0
6737,2506,183,174,1,0,0
5092,4325,306,26,0,0,0
6022,1191,412,38,0,1,0
3159,3880,468,149,0,1,0
6159,3243,385,118,1,0,0
7318,1977,261,146,1,1,0
8445,2242,414,99,0,1,0
5307,3090,309,8,1,1,0
8520,1887,343,146,0,0,0
3044,4559,423,1,0,1,0
9612,973,144,91,1,0,0
5636,65,260,188,1,1,0
2892,2906,1,58,1,1,0
5288,570,313,197,0,1,0
5812,3892,11,70,1,1,0
654,307,260,69,0,0,0
5481,3408,361,160,1,1,0
759,3742,443,192,0,1,0
6782,782,168,24,0,1,0
1798,4216,147,69,0,1,0
5159,765,199,155,1,1,0
8446,3475,384,145,1,0,0
5262,772,311,62,1,0,0
3823,3857,69,48,0,0,0
1876,3185,311,122,1,0,0
6154,539,53,123,1,1,0
7787,2049,394,193,1,0,0
4516,3283,258,39,1,0,0
3734,4675,350,84,0,1,0
9436,1663,27,86,1,0,0
5972,1047,366,193,0,0,0
6639,3836,362,79,0,1,0
5356,3439,119,3,0,0,0
6380,505,132,33,0,0,0
1008,3247,379,4,0,0,0
4314,3500,89,149,1,0,0
9702,1910,15,147,1,1,0
2508,732,286,102,0,0,0
4758,3513,283,174,1,1,0
2682,1571,390,33,0,1,0
7311,4609,229,171,0,1,0
989,2942,136,5,0,1,0
8446,4456,294,183,0,0,0
4711,2321,226,28,1,0,0
6479,3335,426,52,0,0,0
6964,4622,26,0,1,1,0
8075,4374,331,58,1,1,0
4452,2753,116,175,1,1,0
8447,1372,88,6,1,0,0
1007,1444,106,159,0,0,0
6496,3376,220,77,1,0,0
9947,289,222,188,0,0,0
7688,2065,121,184,1,0,0
3908,63,381,50,0,0,0
2803,3945,353,146,0,1,0
4379,329,32,26,1,1,0
98,4858,90,62,1,0,1
8388,1963,183,187,1,1,0
877,3088,375,60,0,0,0
1868,2490,257,60,1,1,0
2665,140,397,125,1,0,0
1388,4539,12,44,1,0,0
2415,2473,23,148,0,0,0
8761,3903,324,171,1,1,0
2637,449,33,128,1,0,0
7242,1825,246,94,0,1,0
9257,4446,342,90,1,0,0
8613,4694,18,43,0,1,0
2883,4806,29,61,0,1,0
1204,869,48,60,0,0,0
544,3564,426,78,0,0,0
1223,3659,399,88,0,0,0
3172,3602,179,111,0,1,0
8959,392,369,110,0,0,0
6450,841,371,49,0,0,0
6520,2448,487,40,0,1,0
654,2791,225,32,0,1,0
6821,2953,432,11,0,1,0
2446,1358,394,1,0,0,0
5892,990,77,106,0,0,0
8412,1038,495,148,0,0,0
3666,27,430,141,1,0,0
4277,387,206,33,0,1,0
4402,832,34,84,1,1,0
2569,249,249,191,1,1,0
5515,2027,70,150,1,0,0
9205,1528,412,84,1,1,0
3985,4193,363,49,1,0,0
8167,1838,309,141,1,1,0
7448,1360,469,105,0,1,0
4310,3109,278,45,1,0,0
3019,1323,151,117,0,1,0
3681,2226,226,4,0,1,0
9635,3680,242,65,1,0,0
4196,891,9,149,0,1,0
572,1305,316,69,0,0,0
9524,4548,391,107,1,1,0
4753,4192,47,1,0,1,0
7082,261,111,28,1,0,0
4002,2340,203,60,1,0,0
5629,1793,476,99,1,0,0
8417,2296,381,127,1,1,0
4200,2292,156,198,1,1,0
1997,2170,342,143,0,0,0
8963,324,25,191,1,0,0
7422,985,420,96,1,0,0
4524,4782,479,96,0,0,0
8625,3852,307,13,1,1,0
3407,1739,165,42,1,1,0
6731,1860,248,170,1,0,0
7795,3137,261,69,1,0,0
9057,3898,263,54,1,1,0
2793,835,16,30,1,1,0
7334,4154,75,75,1,1,0
2911,2778,445,167,0,1,0
7952,1396,469,154,1,1,0
2415,1676,253,51,0,1,0
250,4331,205,127,1,0,0
4951,4313,33,6,1,0,0
8098,1837,146,173,1,1,0
5289,3721,325,99,0,0,0
8102,3672,337,160,0,0,0
7257,3022,227,135,0,1,0
5565,4684,117,132,1,1,0
6437,1671,164,60,1,0,0
9110,916,37,199,0,1,0
1173,917,398,103,0,1,0
8624,1133,357,187,1,0,0
835,1836,295,151,1,0,0
2262,2138,136,6,1,0,0
9089,4007,308,188,0,1,0
4567,1905,245,82,0,0,0
3815,3989,197,94,1,1,0
246,3485,373,163,1,1,0
2429,4797,65,26,1,0,0
9182,2120,79,123,0,0,0
9118,2732,51,156,1,1,0
5287,2769,128,86,0,1,0
2607,1321,413,147,0,1,0
9266,3716,379,69,0,1,0
5930,3354,367,113,1,0,0
4022,1528,480,75,1,0,0
4784,4743,0,113,0,0,0
6617,759,166,2,0,0,0
3151,3412,15,166,1,1,0
5580,1357,144,98,0,1,0
7054,2190,111,123,1,0,0
7706,3481,367,44,1,0,0
7619,948,101,125,1,1,0
4573,2079,81,67,1,1,0
3491,1766,405,30,0,1,0
706,27,469,105,1,0,0
6997,2470,98,37,0,0,0
5233,2538,158,133,0,1,0
8945,159,39,7,0,0,0
5755,2892,154,27,1,1,0
6960,4113,35,14,1,0,0
8779,3722,380,7,0,1,0
1334,3731,246,53,1,0,0
5588,2471,3,133,1,1,0
1847,4999,496,28,1,0,0
6851,4850,373,114,1,1,0
7211,1570,452,33,1,1,0
7865,836,280,6,0,1,0
3317,4989,350,39,1,1,0
6811,3938,333,73,1,0,0
164,2286,413,140,0,1,0
7060,3405,430,61,1,1,0
3057,2670,248,85,0,1,0
4428,4112,11,115,0,0,0
402,4747,282,64,1,1,0
8605,4355,428,40,0,0,0
8236,1627,215,122,0,1,0
6349,1866,318,169,1,1,0
4157,204,310,115,0,1,0
867,3579,413,65,1,1,0
8210,3174,81,115,0,0,0
364,791,13,138,1,0,0
7467,4092,55,100,0,1,0
6571,3747,402,49,1,1,0
579,1105,341,70,1,1,0
7674,1090,281,162,0,0,0
8737,1607,198,79,0,1,0
6468,1839,347,78,1,0,0
4150,3397,165,19,0,0,0
3039,66,452,155,0,1,0
4137,4779,291,122,0,0,0
452,1278,145,36,1,1,0
6537,4158,440,2,1,0,0
1381,813,77,92,1,1,0
8154,402,111,186,0,1,0
1467,2002,22,100,0,1,0
2738,4166,374,154,0,1,0
7572,2925,115,31,1,1,0
9408,2993,141,47,1,1,0
6747,1086,479,45,1,0,0
880,4340,196,113,1,0,0
3149,2566,277,94,0,0,0
8276,4488,27,46,0,1,0
7892,771,298,39,0,1,0
4144,3672,75,130,1,1,0
1168,3248,17,115,0,1,0
3129,1669,99,156,0,1,0
3645,1556,478,90,1,1,0
2526,2958,460,57,1,0,0
3516,1151,467,177,0,1,0
3367,1217,123,9,1,1,0
7338,2231,364,60,0,1,0
3555,4342,291,110,0,1,0
5111,3944,124,120,1,1,0
6752,2042,6,60,1,0,0
445,705,22,150,0,1,0
6364,2669,161,5,1,1,0
3626,2113,116,74,1,0,0
4016,2977,369,187,0,0,0
3875,4349,351,114,0,1,0
5497,4378,20,154,0,0,0
6238,422,251,182,1,0,0
261,2021,325,30,1,1,0
4992,3793,463,122,1,0,0
4025,4131,482,157,0,1,0
8283,530,430,66,1,0,0
4222,90,308,12,0,1,0
4175,3372,83,58,1,1,0
9174,1942,361,53,0,0,0
3443,3805,40,103,1,0,0
5011,1240,202,20,0,1,0
693,1758,415,42,0,1,0
8347,97,127,10,0,0,0
1812,1479,141,108,0,1,0
5724,4626,343,66,1,0,0
1407,1832,491,165,1,0,0
8032,2585,102,94,1,0,0
9408,3647,106,151,1,1,0
1410,79,478,105,1,1,0
3497,4709,16,50,0,0,0
4372,2223,24,188,1,0,0
7394,2569,63,45,1,1,0
551,1772,456,42,0,1,0
9368,4518,341,26,1,1,0
